Syracuse University,5,43.0391534,-76.1351158
Biological Laboratory,1,30.2872119,-97.7397606
The College of the City of New York,1,40.7154084,-74.0126713
Norwich University,1,44.138478,-72.658766
Trinity College,8,41.747078,-72.690375
University of Alabama,8,33.2144445,-87.5474349
"Second Medical Clinic, University of Bucharest",1,44.4325,26.1038889
St. Paul's Medical School,1,49.2734433,-123.1257696
University of Pittsburgh,30,40.4443533,-79.960835
Albany High School,2,31.58378,-84.16935
Physiological Institute,1,40.1940794,44.4889837
University of Rochester,9,43.1305531,-77.6260033
New Jersey College for Women,1,40.4821992,-74.4295074
Bethany College,1,40.2059842,-80.5598259
Institute for Biological Research,1,31.925011,34.792874
Birmingham-Southern College,1,33.5148629,-86.8559116
Peking University,1,39.986913,116.3058739
West Virginia University Medical School,1,37.8045284,-80.4376459
University of Minnesota,8,44.97441,-93.233
Boyce Thompson Institute for Plant Research,1,42.4469295,-76.4676664
New York University,40,40.7295134,-73.9964609
St. Pauls Medical School,1,49.2734433,-123.1257696
University of Alissouri,1,38.9403808,-92.3277375
"Dept of Zoology, Columbia University",2,40.807129,-73.961868
A. and M. College of Texas,1,32.25236,-98.19365
Berea College,1,37.5722323,-84.2898841
Tulane University,1,29.9403477,-90.1207279
"Biology Dept, Agnes Scott College",1,33.7674176,-84.2943655
"University of Texas, Medical School",1,31.7710992,-106.4308879
University of Pennsylvania Medical School,4,40.0068652,-75.1519054
University of Nebraska,2,42.02871,-103.73095
"Medical School, University of Texas",1,31.7710992,-106.4308879
Vanderbilt University,2,36.14811,-86.80305
Geneva College,1,40.7715964,-80.323277
Pennsylvania College for Women,5,40.4475765,-79.9234461
"Dept of Biology, University of Maine",1,44.897732,-68.6687076
University of Brussels,2,14.6057458,121.0972934
Colgate University,1,42.81729,-75.53573
St. Mary's School,1,44.3051001,-94.7228439
Acadia University,3,45.0889286,-64.3680905
Escuelu Medico Militar,1,20.6880351,-101.3562588
New York University Dental College,1,40.8411616,-73.9412346
Rochester University,1,43.12923,-77.62806
Ohio University,1,39.3243417,-82.1014242
Johns Hopkins Medical School,7,39.2895368,-76.6071495
High School,1,13.39676,144.67935
Rutgers University,5,40.74216,-74.17356
Radcliffe College,25,51.5155148,-0.1388137
Louvain University,1,50.8779542,4.7002944
University of South Carolina,2,33.7938,-79.0132
"University of Pennsylvania, School of Medicine",1,40.0068652,-75.1519054
"Harvard University, Medical School",3,42.325916,-71.500265
Rochester University Medical School,1,43.1230693,-77.6249723
California Institute of Technology,6,34.1376576,-118.125269
St Pual's Medical School,1,49.2734433,-123.1257696
Cornell University Medical School,2,40.7665682,-73.9554388
University of Maryland Medical School,4,39.2988678,-76.5922432
Medical College,1,31.44886,73.07813
Marine Biological Laboratory,1,41.5250098,-70.6712845
St. Louis University,1,38.6270025,-90.1994042
Eli Lilly & Co,3,39.775734,-86.176597
"University of Nebraska, College of Medicine",1,41.256106,-95.9679914
Wheaton College,2,41.96677,-71.18422
University of Porto Rico,2,18.4028067,-66.0501373
Wilson College,6,39.9500043,-77.6497847
Amherst College,38,42.3709104,-72.5170028
Rutgers College,3,40.7413871,-74.1742202
George Washington University,7,38.9007683,-77.0474734
Hampton Institute,2,37.0312856,-76.3142255
University of Cincinnati,10,39.1329219,-84.5149504
U.S. Bureau of Entomology,1,37.167931,-95.845016
Presbyterian Hospital,1,35.212018,-80.824243
St Norbert College,2,44.444174,-88.067296
Anatomisches Institut,1,47.3968454,8.5487852
Oberlin College,32,41.2948457,-82.2233319
Battle Creek College,4,35.1140844,-85.7496674
High Point College,1,35.9718148,-79.9937865
University of Kazan,1,55.790447,49.1214348
Antioch College,3,39.7993346,-83.8877186
DePamv University,1,39.640397,-86.861622
North Carolina College for Women,4,36.067872,-79.779216
Northwestern University,2,42.0539102,-87.6748758
Carnegie Institution of Washington,12,38.9095214,-77.0359681
Illinois Wesleyan University,3,40.4909408,-88.9902736
Western College for Women,1,0.9419172,30.8192468
